dataset,case_id,knn_k1,knn_k5,knn_k10
totalseg,s0723,0.012532906606793404,0.015229467302560806,0.01621606945991516
totalseg,s0724,0.007000139448791742,0.00876534916460514,0.01062773447483778
totalseg,s0726,0.008200774900615215,0.009049683809280396,0.009757607243955135
totalseg,s0727,0.011169633828103542,0.015356248244643211,0.017551368102431297
totalseg,s0730,0.038077108561992645,0.03971242159605026,0.040487371385097504
totalseg,s0731,0.008337818086147308,0.00904668029397726,0.009583139792084694
totalseg,s0733,0.008208483457565308,0.008997787721455097,0.010132620111107826
totalseg,s0736,0.01941005513072014,0.020263057202100754,0.021564152091741562
totalseg,s0739,0.010757672600448132,0.011696510948240757,0.013355779461562634
totalseg,s0740,0.03541678935289383,0.03848515450954437,0.03919273987412453
totalseg,s0751,0.010309958830475807,0.012974521145224571,0.01385207287967205
totalseg,s0754,0.007304799277335405,0.007948936894536018,0.00916120782494545
totalseg,s0759,0.019678663462400436,0.020961236208677292,0.023221904411911964
totalseg,s0760,0.010206048376858234,0.011354960501194,0.01224509160965681
totalseg,s0762,0.007662409916520119,0.008154707960784435,0.010413547977805138
totalseg,s0763,0.009285137988626957,0.010054816491901875,0.010730871930718422
totalseg,s0764,0.008758939802646637,0.011113084852695465,0.012185188010334969
totalseg,s0765,0.01075757946819067,0.013939499855041504,0.015361703932285309
totalseg,s0770,0.01653057523071766,0.017204999923706055,0.01853346638381481
totalseg,s0772,0.030373813584446907,0.03219202533364296,0.03339604288339615
totalseg,s0774,0.010920731350779533,0.015584987588226795,0.01689349114894867
totalseg,s0775,0.017838990315794945,0.018533999100327492,0.020598525181412697
totalseg,s0776,0.03353942558169365,0.03475832939147949,0.03553905338048935
totalseg,s0777,0.006185002624988556,0.008203588426113129,0.009007511660456657
totalseg,s0778,0.009372646920382977,0.010374296456575394,0.011970353312790394
totalseg,s0785,0.01610967330634594,0.016629314050078392,0.018060840666294098
totalseg,s0786,0.044236406683921814,0.05252881720662117,0.05317213013768196
totalseg,s0790,0.006964762695133686,0.009444527328014374,0.009707245975732803
totalseg,s0791,0.023962920531630516,0.025175638496875763,0.026689384132623672
totalseg,s0794,0.008624428883194923,0.009814023040235043,0.010621150024235249
totalseg,s0795,0.01444974821060896,0.0157327763736248,0.01646094210445881
totalseg,s0796,0.0070859757252037525,0.008344094268977642,0.008695404045283794
totalseg,s0797,0.009030439890921116,0.009799186140298843,0.010760171338915825
totalseg,s0798,0.017713384702801704,0.018610676750540733,0.019456636160612106
totalseg,s0801,0.014283188618719578,0.015400003641843796,0.016098279505968094
totalseg,s0802,0.01951979286968708,0.020793182775378227,0.02235068380832672
totalseg,s0804,0.011361605487763882,0.013317663222551346,0.014395833015441895
totalseg,s0806,0.010386267676949501,0.01203568372875452,0.012617802247405052
totalseg,s0807,0.008518415503203869,0.010099705308675766,0.011215289123356342
totalseg,s0808,0.017445476725697517,0.018265074118971825,0.020122818648815155
totalseg,s0812,0.007777749560773373,0.008734476752579212,0.009579597041010857
totalseg,s0815,0.008233844302594662,0.009194906800985336,0.009921482764184475
totalseg,s0816,0.016695085912942886,0.017179341986775398,0.019592607393860817
totalseg,s0818,0.016501404345035553,0.01717665046453476,0.017771435901522636
totalseg,s0819,0.01947726123034954,0.020183004438877106,0.020620541647076607
totalseg,s0821,0.015001274645328522,0.017732204869389534,0.01839478127658367
totalseg,s0824,0.016546571627259254,0.017967434599995613,0.018636105582118034
totalseg,s0829,0.01753133535385132,0.018605580553412437,0.01962464116513729
totalseg,s0830,0.008276327513158321,0.009944400750100613,0.01073006447404623
totalseg,s0831,0.007538640405982733,0.008978958241641521,0.009787649847567081
totalseg,s0833,0.019404850900173187,0.02023487165570259,0.022350788116455078
totalseg,s0835,0.008951764553785324,0.009930499829351902,0.010218990035355091
totalseg,s0836,0.009411688894033432,0.011179878376424313,0.012003917247056961
totalseg,s0840,0.020883841440081596,0.02260015718638897,0.024044757708907127
totalseg,s0842,0.009377427399158478,0.010580492205917835,0.012415261007845402
totalseg,s0844,0.01664821058511734,0.018340960144996643,0.018937500193715096
totalseg,s0858,0.026459746062755585,0.0270753912627697,0.028564775362610817
totalseg,s0859,0.01223739143460989,0.012927954085171223,0.01447984017431736
totalseg,s0860,0.008992996998131275,0.010522506199777126,0.011872121132910252
totalseg,s0862,0.01343790628015995,0.014271444641053677,0.015247896313667297
totalseg,s0863,0.008054513484239578,0.009608021005988121,0.010203934274613857
totalseg,s0864,0.00788007490336895,0.009445314295589924,0.009980334900319576
totalseg,s0869,0.008527148514986038,0.009824677370488644,0.011164721101522446
totalseg,s0873,0.02359410747885704,0.023941978812217712,0.024710791185498238
totalseg,s0878,0.008082816377282143,0.00946099404245615,0.010236346162855625
totalseg,s0880,0.00995662435889244,0.011320967227220535,0.012441841885447502
totalseg,s0884,0.008873313665390015,0.009546774439513683,0.011341145262122154
totalseg,s0885,0.00859336368739605,0.010623996146023273,0.012414433993399143
totalseg,s0894,0.012198012322187424,0.01304076798260212,0.014205380342900753
totalseg,s0895,0.013678024522960186,0.016015416011214256,0.017792686820030212
totalseg,s0896,0.006820600479841232,0.008718455210328102,0.009609338827431202
totalseg,s0899,0.006374453194439411,0.007741139270365238,0.00815275777131319
totalseg,s0903,0.0074006631039083,0.009054350666701794,0.009667359292507172
totalseg,s0904,0.012306765653192997,0.012657581828534603,0.013946184888482094
totalseg,s0907,0.01450682058930397,0.014992645010352135,0.015679167583584785
